3508.0,62.5,2.2,384.0
3534.0,62.917,2.2,385.0
3560.0,63.333,2.2,386.0
3586.0,63.75,2.2,387.0
3612.0,64.167,2.2,388.0
3638.0,64.583,2.2,389.0
3664.0,65.0,2.2,390.0
3690.0,65.467,2.2,391.0
3716.0,65.933,2.2,392.0
3742.0,66.4,2.2,393.0
3767.0,66.975,2.2,394.0
3792.0,67.55,2.2,395.0
3817.0,68.125,2.2,396.0
3842.0,68.7,2.2,397.0
3867.0,69.33,2.2,398.0
3892.0,69.96,2.2,399.0
3917.0,70.59,2.2,400.0
3942.0,71.22,2.2,401.0
3967.0,71.85,2.2,402.0
3992.0,72.48,2.2,403.0
4017.0,73.11,2.2,404.0
4042.0,73.74,2.2,405.0
4067.0,74.37,2.2,406.0
4092.0,75.0,2.2,407.0
4117.0,76.0,2.2,408.0
4142.0,77.0,2.2,409.0
4167.0,78.0,2.2,410.0
4192.0,79.0,2.2,411.0
4217.0,80.0,2.2,412.0
4242.0,81.0,2.2,413.0
4267.0,82.0,2.2,414.0
4292.0,83.0,2.2,415.0
4317.0,84.0,2.2,416.0
4342.0,85.0,2.2,417.0
4367.0,86.0,2.2,418.0
4392.0,87.0,2.2,419.0
4417.0,88.0,2.2,420.0
4442.0,89.0,2.2,421.0
4467.0,90.0,2.2,422.0
4492.0,91.5,2.2,423.0
4517.0,93.0,2.2,424.0
4542.0,94.5,2.2,425.0
4567.0,96.0,2.2,426.0
4592.0,97.5,2.2,427.0
4617.0,99.0,2.2,428.0
4642.0,100.5,2.2,429.0
4667.0,102.0,2.2,430.0
4692.0,103.5,2.2,431.0
4717.0,105.0,2.2,432.0
34.0,0.0,3.3,433.0
71.0,1.5,3.3,434.0
108.0,3.0,3.3,435.0
145.0,4.5,3.3,436.0
182.0,6.0,3.3,437.0
219.0,7.5,3.3,438.0
256.0,9.0,3.3,439.0
293.0,10.5,3.3,440.0
330.0,12.0,3.3,441.0
367.0,13.5,3.3,442.0
404.0,15.0,3.3,443.0
441.0,16.0,3.3,444.0
478.0,17.0,3.3,445.0
515.0,18.0,3.3,446.0
552.0,19.0,3.3,447.0
589.0,20.0,3.3,448.0
626.0,21.0,3.3,449.0
663.0,22.0,3.3,450.0
700.0,23.0,3.3,451.0
737.0,24.0,3.3,452.0
774.0,25.0,3.3,453.0
811.0,26.0,3.3,454.0
848.0,27.0,3.3,455.0
885.0,28.0,3.3,456.0
922.0,29.0,3.3,457.0
959.0,30.0,3.3,458.0
996.0,30.631,3.3,459.0
1033.0,31.262,3.3,460.0
1070.0,31.894,3.3,461.0
1107.0,32.525,3.3,462.0
1144.0,33.156,3.3,463.0
1181.0,33.787,3.3,464.0
1218.0,34.419,3.3,465.0
1255.0,35.05,3.3,466.0
1292.0,35.681,3.3,467.0
1329.0,36.312,3.3,468.0
1366.0,36.944,3.3,469.0
1403.0,37.575,3.3,470.0
1440.0,38.206,3.3,471.0
1477.0,38.838,3.3,472.0
1514.0,39.469,3.3,473.0
1551.0,40.1,3.3,474.0
1588.0,40.6,3.3,475.0
1625.0,41.033,3.3,476.0
1662.0,41.467,3.3,477.0
